event_id,timestamp,sender_email,recipient_email,source_ip,subject_line,email_body_length,classification_level
47bd3704-6596-4921-8bc2-73cdc0574431,2025-12-29 01:02:17.334692,allison.randall@gmail.com,harper@agency.gov,84.26.26.162,CONFIDENTIAL: Mention defense.,152,UNCLASSIFIED
78858879-a81e-438f-8c03-976836ec11b4,2025-12-29 06:10:35.394877,howard.norton@navy.mil,rivera@agency.gov,99.250.93.145,FOUO: Would need.,2603,UNCLASSIFIED
d620169c-6f05-4963-9ba4-54ff645aec37,2025-12-26 09:35:39.604713,jeffrey.phillips@army.mil,lawrence@agency.gov,112.30.2.86,Travel Authorization: Watch put.,3028,UNCLASSIFIED
e6bef8b0-e0d2-4d1f-866d-2dd2a31bc031,2025-12-20 23:46:46.287638,matthew.smith@navy.mil,miranda@agency.gov,71.74.168.219,DoD Policy Update: Difference experience box.,2773,UNCLASSIFIED
8f987854-e9a6-440e-b8f9-65066f1d08be,2025-12-09 18:16:57.302121,jeffrey.white@gmail.com,marshall@agency.gov,36.123.111.210,Timesheet: Guess woman treatment.,639,UNCLASSIFIED
93f8d8b3-c388-47ad-a153-d895c94b8ea8,2025-12-18 19:01:15.934652,david.sheppard@navy.mil,benjamin@agency.gov,57.168.74.209,Timesheet: Significant serious war.,322,UNCLASSIFIED
86a26330-d078-44ae-b9fd-93c4f058e330,2026-01-02 08:04:41.810218,michael.schneider@army.mil,soto@agency.gov,92.164.71.79,CONFIDENTIAL: Probably western born.,3769,UNCLASSIFIED
8a0dcfd0-2757-42d4-a5cf-95bb5490616c,2025-12-27 00:10:02.321997,hayley.davis@mail.mil,rogers@agency.gov,209.197.98.243,DoD Policy Update: Personal list.,4937,UNCLASSIFIED
f565c70c-d9d7-4391-8df1-b41d01c9de54,2025-12-29 08:35:21.759977,tamara.martin@yahoo.com,williams@agency.gov,86.129.66.213,DoD Policy Update: Participant spend carry.,3679,UNCLASSIFIED
a4d870fe-2312-4d4c-a22d-a39fdbc10c4c,2025-12-21 01:28:06.480633,natalie.goodman@army.mil,mercer@agency.gov,170.127.102.35,Timesheet: Decide ask seven.,3678,UNCLASSIFIED
57106ba5-9f6a-4e5b-8e17-a532d5598131,2025-12-22 06:24:02.851563,deborah.reynolds@yahoo.com,clay@agency.gov,124.180.222.196,Travel Authorization: Culture.,1469,UNCLASSIFIED
ed6dce64-1b84-47d5-8306-65500116b190,2025-12-31 17:27:42.025215,catherine.wright@gmail.com,phillips@agency.gov,16.61.79.238,Timesheet: Hit mean.,3831,UNCLASSIFIED
cf11be61-dfac-49f3-a8d6-4f497cdbcc10,2025-12-30 14:28:20.894062,sara.jones@navy.mil,robbins@agency.gov,74.64.89.138,Timesheet: Require send.,192,UNCLASSIFIED
f37b92d5-c8ff-41bc-9eec-aee1d1c787f9,2025-12-28 23:32:39.795974,vanessa.franco@yahoo.com,johns@agency.gov,185.18.93.159,CONFIDENTIAL: Politics east.,4288,UNCLASSIFIED
f75a8756-0fa5-4a24-80b7-ad8b2668d78c,2025-12-21 10:42:15.731170,linda.sutton@yahoo.com,beard@agency.gov,176.228.178.6,DoD Policy Update: Industry the down management.,3881,UNCLASSIFIED
eace10e8-58fa-465b-9bcb-d4b230f9a11f,2025-12-11 07:49:07.852835,michael.moss@yahoo.com,roman@agency.gov,95.108.238.179,DoD Policy Update: However firm act.,154,UNCLASSIFIED
fe94571a-2451-4121-9fd3-c87eabce842f,2025-12-23 02:33:15.454077,melvin.gray@yahoo.com,brown@agency.gov,177.44.97.141,DoD Policy Update: According responsibility happy.,3092,UNCLASSIFIED
593114c5-bed0-4f23-9111-ed114ec83f28,2025-12-12 23:52:25.471882,vickie.powell@gmail.com,stanton@agency.gov,143.248.237.126,FOUO: Lot door.,767,UNCLASSIFIED
54fdfb6b-d64f-48f4-acef-6332f2c1fe8f,2026-01-06 10:15:32.239376,eric.dunn@army.mil,whitaker@agency.gov,48.197.202.88,DoD Policy Update: Improve.,1984,UNCLASSIFIED
c1b432c2-0c3b-4e41-b7de-3735332ab439,2025-12-31 10:42:49.691987,brianna.davis@yahoo.com,mason@agency.gov,107.168.91.223,ACTION REQUIRED: RESET PASSWORD NOW,2632,UNKNOWN
abccbcbc-530d-410e-aee5-da3460a47a31,2025-12-16 22:50:12.436209,ashley.nash@army.mil,kerr@agency.gov,113.203.102.75,Timesheet: Young issue.,4319,UNCLASSIFIED
832f5559-7688-47e5-9847-86daf29cbf7c,2025-12-25 11:24:00.589904,stacy.bautista@yahoo.com,hernandez@agency.gov,37.2.105.129,Timesheet: Less then from.,3812,UNCLASSIFIED
60b1afdb-4d5c-4c6a-9e10-1aaeb9e8040c,2025-12-14 14:30:22.648288,scott.morris@gmail.com,ward@agency.gov,198.59.6.173,FOUO: Number perform prevent.,2583,UNCLASSIFIED
ef06deae-7f13-40fe-9bed-a98e5e9248ce,2025-12-12 21:52:12.208165,theresa.brown@army.mil,fernandez@agency.gov,165.71.195.198,FOUO: Head book say.,218,UNCLASSIFIED
f1043ac4-0cf9-4a55-8f6c-ab7a9a9bad5b,2025-12-26 02:31:30.724755,cody.short@yahoo.com,brown@agency.gov,183.147.108.74,DoD Policy Update: Like create woman.,2948,UNCLASSIFIED
cb23ff6f-28e9-421b-8212-3bd40d8695c5,2025-12-18 15:20:08.529863,emily.barton@navy.mil,murphy@agency.gov,124.13.237.112,FOUO: Major whom front.,501,UNCLASSIFIED
b9d8ddc0-dd5c-4cf1-aff4-39157a9d0a21,2025-12-20 21:22:08.787622,brian.logan@army.mil,cortez@agency.gov,53.129.128.81,ACTION REQUIRED: RESET PASSWORD NOW,2497,UNKNOWN
d5ce8483-9cba-4a27-83d8-59dba62345df,2025-12-20 05:25:28.914659,tiffany.bradley@army.mil,boyd@agency.gov,192.130.75.187,DoD Policy Update: Place soldier.,3362,UNCLASSIFIED
4a4db942-b5b7-4013-a0a1-1d2550c826ea,2025-12-16 18:24:47.802409,beverly.barnett@mail.mil,brown@agency.gov,13.166.181.24,FOUO: Water while.,4712,UNCLASSIFIED
2a6333d8-2319-4659-ab50-8020aa51b8a6,2025-12-19 21:31:25.796601,stephen.sherman@army.mil,osborn@agency.gov,27.134.69.41,Travel Authorization: Technology always.,4223,UNCLASSIFIED
15a96bc7-319d-47b8-8f6c-de429c3908bd,2026-01-06 14:04:41.462111,madison.edwards@yahoo.com,miller@agency.gov,7.205.175.241,Timesheet: Result enjoy.,502,UNCLASSIFIED
2f3a45b2-0310-4bdc-a0f8-648268f65854,2025-12-24 14:37:34.118548,desiree.ballard@mail.mil,estrada@agency.gov,88.111.122.224,Timesheet: Study news.,1440,UNCLASSIFIED
d8fcc180-4ed9-4fdf-b3f9-13c287b7e8c1,2026-01-02 01:30:05.525474,kaitlyn.page@army.mil,romero@agency.gov,150.208.159.127,DoD Policy Update: Husband.,3945,UNCLASSIFIED
4a2b8929-faf3-4e00-b445-071a275d821d,2025-12-18 08:48:15.638595,timothy.taylor@yahoo.com,williams@agency.gov,20.31.104.217,FOUO: Over police.,1496,UNCLASSIFIED
5dc6c973-8d76-4703-82f6-313a89541f1c,2026-01-06 15:14:18.883403,alexandra.roberts@army.mil,jones@agency.gov,188.168.173.127,FOUO: Hospital trip skill.,1319,UNCLASSIFIED
01e01f19-43ba-4664-875d-7a4c9ce4300b,2025-12-28 09:33:42.734082,tom.mccoy@navy.mil,montes@agency.gov,187.255.112.74,FOUO: Real Republican.,709,UNCLASSIFIED
5039c95a-e08d-4ece-b123-8569be43a632,2026-01-02 03:07:44.792516,christopher.ramirez@gmail.com,jones@agency.gov,109.226.142.202,CONFIDENTIAL: Standard bar pull.,4454,UNCLASSIFIED
33115589-6a63-496b-bb1e-9d05bdfd5a86,2025-12-10 17:49:02.844407,christopher.golden@navy.mil,collins@agency.gov,157.64.42.69,Travel Authorization: Measure others.,2835,UNCLASSIFIED
083dda53-fd27-44a1-89e6-40125bd75fc5,2026-01-02 09:58:14.478060,katie.roberts@yahoo.com,ewing@agency.gov,61.3.230.47,FOUO: Owner court.,1586,UNCLASSIFIED
9a69ceb3-5f81-4e7c-be9f-634be1ad8379,2025-12-19 20:15:25.417202,larry.fuentes@mail.mil,baker@agency.gov,21.147.134.202,Timesheet: Write agency.,2806,UNCLASSIFIED
a8eb42e5-2ff0-4e05-8101-ee3b2bd771b8,2025-12-21 14:35:47.794173,michael.lynch@army.mil,aguilar@agency.gov,33.108.148.15,Timesheet: Science task career.,3849,UNCLASSIFIED
2df20aea-d563-4729-8312-16b905d3b765,2025-12-11 19:38:00.314418,sarah.curtis@army.mil,griffin@agency.gov,29.244.54.79,DoD Policy Update: Character employee money.,3084,UNCLASSIFIED
5ae4ca79-f9ec-47b0-835f-5b7927a6fcbc,2025-12-22 00:44:17.683832,william.peterson@yahoo.com,jones@agency.gov,145.146.180.106,CONFIDENTIAL: Detail anyone store.,3572,UNCLASSIFIED
7af82681-0e1b-4c8c-a5e5-22e057a45198,2025-12-29 19:00:55.817042,kimberly.stephens@army.mil,simmons@agency.gov,138.8.66.223,Timesheet: Maybe establish line.,2160,UNCLASSIFIED
d4a61e15-8f69-4561-9aed-c48191f11e15,2025-12-25 17:28:13.201530,andrew.clark@yahoo.com,acosta@agency.gov,189.152.165.27,DoD Policy Update: Large leg president.,3033,UNCLASSIFIED
392369a0-6b44-4eef-a29a-8500794d91d1,2025-12-08 21:24:41.951865,erika.payne@yahoo.com,flores@agency.gov,159.194.70.47,DoD Policy Update: Close personal yeah cost.,481,UNCLASSIFIED
d8808c12-f54d-49c8-9de1-d904812dfdb1,2025-12-22 16:27:24.506439,john.reed@navy.mil,mejia@agency.gov,21.69.85.149,Timesheet: Meeting blue.,2510,UNCLASSIFIED
2cbc677f-98d0-4d50-83c8-74575077894c,2025-12-22 23:13:49.288634,allison.franklin@navy.mil,hernandez@agency.gov,197.124.205.16,FOUO: Wall live training.,1597,UNCLASSIFIED
1afaaf3f-bc56-4826-9d44-031e34b85c21,2026-01-05 01:47:33.754134,john.maldonado@mail.mil,middleton@agency.gov,203.145.132.77,CONFIDENTIAL: Necessary professor.,4077,UNCLASSIFIED
a256a45f-65f5-450d-bb9d-4726b0a4c0ef,2025-12-21 08:36:00.922355,robert.bailey@mail.mil,miller@agency.gov,155.131.150.15,CONFIDENTIAL: Market.,1099,UNCLASSIFIED
e4644aef-0618-45cd-a9f2-4912955f3933,2025-12-14 15:53:49.318672,kristen.vargas@navy.mil,harrington@agency.gov,153.149.77.104,Travel Authorization: Case memory.,282,UNCLASSIFIED
6e1eaf86-8371-4878-8dc3-e777e6e95dc5,2026-01-05 03:39:25.106967,lindsay.hall@navy.mil,garza@agency.gov,210.120.56.195,Timesheet: Nor economic candidate.,345,UNCLASSIFIED
9447bed8-85e6-4beb-ac1a-9243a797acda,2025-12-21 12:39:09.797017,justin.donaldson@army.mil,marsh@agency.gov,58.34.252.251,FOUO: Conference hospital beat hour.,1205,UNCLASSIFIED
2d7c94e0-4be8-4dd0-9335-9be9f66bed7d,2025-12-16 19:33:43.462633,sherry.rodriguez@gmail.com,perez@agency.gov,7.66.195.7,CONFIDENTIAL: Popular pass debate.,3484,UNCLASSIFIED
196155ae-f417-48e3-a076-a332fa497807,2025-12-08 08:27:38.537941,brooke.doyle@yahoo.com,williams@agency.gov,172.209.236.234,FOUO: Center along.,1073,UNCLASSIFIED
6a978ac2-2fb9-4963-b9e5-e644d9ad2c8f,2025-12-21 15:23:42.742942,amanda.bell@gmail.com,knight@agency.gov,102.235.2.247,CONFIDENTIAL: Bank natural bag.,3794,UNCLASSIFIED
0a56df7a-d778-448f-9265-6010d4d8802b,2026-01-06 04:03:22.367522,erin.perkins@gmail.com,fisher@agency.gov,29.191.92.183,FOUO: Record environmental day.,660,UNCLASSIFIED
9e6c0f63-9d7b-4236-9b6a-8d14074068c9,2026-01-06 02:18:30.814491,virginia.mcneil@yahoo.com,lopez@agency.gov,61.32.251.192,Travel Authorization: See or world.,3133,UNCLASSIFIED
77d62f8d-800f-47c8-90f5-d2a92563da60,2025-12-11 15:39:27.253919,bryan.fritz@mail.mil,johnson@agency.gov,50.158.237.63,CONFIDENTIAL: Cause east media.,797,UNCLASSIFIED
5658a6dd-91cd-4865-bfad-67d1074992ea,2025-12-12 08:27:47.756515,andrew.mason@mail.mil,carter@agency.gov,79.114.30.70,FOUO: Career me by.,2749,UNCLASSIFIED
108245de-d121-496e-8dbf-22013cba87dc,2025-12-20 22:28:38.268301,donna.thompson@navy.mil,chavez@agency.gov,173.140.62.136,Timesheet: Read week plant if.,4817,UNCLASSIFIED
ef3e2aa1-eb72-4796-aaef-ffae03c7eefd,2025-12-28 19:30:09.287480,jeremiah.castillo@yahoo.com,christensen@agency.gov,50.134.196.229,FOUO: Worry subject.,2922,UNCLASSIFIED
572ef8f8-b613-47cc-9286-7b44ece37ce6,2025-12-18 15:40:23.121979,joshua.gregory@mail.mil,ray@agency.gov,186.80.33.201,FOUO: Onto.,4784,UNCLASSIFIED
cec39a80-0eb1-4cb5-ab5e-4d44b5f924a6,2025-12-16 02:49:02.880558,daniel.fisher@gmail.com,delgado@agency.gov,140.198.111.23,DoD Policy Update: Mind happen.,4021,UNCLASSIFIED
f8963c3f-dbb7-489f-9bec-af61fc0cb37e,2025-12-12 04:42:38.635033,adam.harris@navy.mil,mays@agency.gov,198.225.171.62,DoD Policy Update: Country whole fast.,1441,UNCLASSIFIED
7faf163d-f94b-453e-82b0-d51aa1d5caab,2025-12-18 13:41:17.850995,christine.davis@gmail.com,barron@agency.gov,129.75.59.159,DoD Policy Update: Teacher time.,1395,UNCLASSIFIED
e6300150-c53a-4bf9-97b2-388ba073c687,2025-12-12 21:38:40.939044,tommy.shields@yahoo.com,winters@agency.gov,3.181.160.57,Travel Authorization: In money.,713,UNCLASSIFIED
4968324a-bc8c-497d-a3df-d6bb535b9d5e,2026-01-06 01:09:04.776898,alexandra.wallace@mail.mil,marks@agency.gov,199.38.125.19,FOUO: Of see.,4775,UNCLASSIFIED
148734ac-8e7d-4f37-bf72-1122535001c1,2025-12-22 10:32:03.145597,shawn.jackson@gmail.com,garcia@agency.gov,88.200.139.239,FOUO: Lot face traditional.,4832,UNCLASSIFIED
a22014be-c484-438d-9abf-c73f029337c0,2025-12-10 22:16:09.137632,william.berg@navy.mil,warren@agency.gov,100.202.75.145,ACTION REQUIRED: RESET PASSWORD NOW,4107,UNKNOWN
1a295deb-efae-42fa-bc6b-cc4945e01880,2025-12-09 19:49:47.553154,chase.caldwell@mail.mil,colon@agency.gov,197.139.55.209,Timesheet: Move near head.,2191,UNCLASSIFIED
fbca9300-03da-4409-81e7-34379b02ef72,2025-12-14 15:09:40.797214,samantha.mcguire@gmail.com,zuniga@agency.gov,199.253.127.98,CONFIDENTIAL: Tough yeah among.,219,UNCLASSIFIED
752d5fdf-c694-4ab3-970f-64efbdeaa5f2,2025-12-16 04:25:47.620848,benjamin.douglas@army.mil,rios@agency.gov,168.97.151.230,FOUO: Meet son.,4862,UNCLASSIFIED
09fa5ac5-2e9a-4ac3-9366-9ddac882ee27,2025-12-28 01:12:46.459688,thomas.miranda@army.mil,jackson@agency.gov,131.15.29.106,Travel Authorization: Direction growth suggest special.,2108,UNCLASSIFIED
9793790b-5a37-4bef-a1e7-f5dbbf2420e9,2025-12-30 04:38:53.493097,vicki.smith@yahoo.com,fleming@agency.gov,19.233.185.183,Travel Authorization: North there conference.,4128,UNCLASSIFIED
ed06af62-7c8a-45db-b039-e5a771d87938,2025-12-25 00:07:56.920395,timothy.thompson@navy.mil,adams@agency.gov,124.247.167.42,CONFIDENTIAL: Example other population.,4723,UNCLASSIFIED
455e2b46-173c-4496-a6a8-66100a26e4ea,2025-12-10 12:51:22.243147,michael.rojas@mail.mil,simpson@agency.gov,120.64.224.89,Travel Authorization: Record back.,440,UNCLASSIFIED
3276607e-d901-4ac6-b49d-9328de7be03f,2025-12-18 05:52:56.915245,joshua.rose@navy.mil,johns@agency.gov,142.35.166.173,Travel Authorization: Management power.,295,UNCLASSIFIED
fb7fe93f-ee8b-4047-b6ea-f82a4f0619c9,2025-12-25 09:22:08.703090,tony.martinez@army.mil,thomas@agency.gov,164.43.186.127,DoD Policy Update: West senior.,153,UNCLASSIFIED
ac149763-787d-4637-b216-8d2ba4a1fd04,2025-12-20 04:07:18.800264,trevor.collier@army.mil,kaiser@agency.gov,108.129.250.181,CONFIDENTIAL: Last owner.,2204,UNCLASSIFIED
8820e244-49e9-4935-822a-c1022c22b58d,2025-12-28 09:40:34.033261,john.herrera@yahoo.com,holmes@agency.gov,3.208.29.85,Timesheet: Respond increase.,222,UNCLASSIFIED
949a3b8d-fcc8-40cf-823b-6462de14470a,2025-12-11 21:31:44.644067,andrea.wright@army.mil,hayes@agency.gov,79.58.28.253,FOUO: Truth.,2048,UNCLASSIFIED
08263c2c-2693-426d-99e8-1cb051184922,2026-01-02 07:41:15.300262,peter.grant@gmail.com,lee@agency.gov,165.225.132.45,Travel Authorization: Heavy technology great.,1673,UNCLASSIFIED
4b7b7441-1f64-4adc-b04c-48785d067301,2025-12-28 04:21:31.997284,nancy.boyd@navy.mil,roberts@agency.gov,174.226.99.170,Travel Authorization: Herself PM.,617,UNCLASSIFIED
8565ada4-e577-4c75-b6de-1a18278cdb5b,2025-12-11 18:50:02.602921,charles.mosley@gmail.com,garcia@agency.gov,62.81.33.108,ACTION REQUIRED: URGENT WIRE TRANSFER,1177,UNKNOWN
ab6519ec-7188-4ad0-8ff3-6fb020214e2f,2025-12-13 10:29:13.891001,danielle.gallagher@navy.mil,parker@agency.gov,101.171.157.162,FOUO: Measure seem audience.,2222,UNCLASSIFIED
3d080fae-07e5-46c2-9fee-21a39838b598,2025-12-29 20:35:08.579484,jose.mccormick@gmail.com,ramirez@agency.gov,21.208.106.34,Timesheet: Seem later face.,3918,UNCLASSIFIED
efa97151-4eb7-4c7c-a677-dded8a28183d,2025-12-08 12:29:01.176476,phillip.nicholson@army.mil,montgomery@agency.gov,47.201.164.49,FOUO: Heavy letter.,3945,UNCLASSIFIED
0c1ac88a-c39f-4fed-832c-8e7e71657d5e,2025-12-30 04:39:13.027629,joe.wells@army.mil,simmons@agency.gov,168.86.52.197,Travel Authorization: Exactly explain thousand.,3365,UNCLASSIFIED
d59734e2-503b-45e0-a03a-59592e58911f,2025-12-27 00:52:08.701964,shannon.marks@navy.mil,barrett@agency.gov,6.204.248.59,FOUO: American prevent future.,567,UNCLASSIFIED
3c97cd3c-b680-491a-a142-003e98328650,2025-12-19 05:30:17.868373,thomas.smith@gmail.com,mitchell@agency.gov,211.171.59.168,Timesheet: Health remain their.,4512,UNCLASSIFIED
3798192d-bb85-409e-8d36-22a5b29fc7f2,2025-12-11 01:14:27.358175,andrew.frye@army.mil,khan@agency.gov,35.227.198.91,CONFIDENTIAL: Itself recognize.,3010,UNCLASSIFIED
f0ded2ac-9530-4d70-a4fc-a63a2f7c223c,2025-12-26 06:15:04.892864,donna.perez@navy.mil,watson@agency.gov,64.249.192.182,Travel Authorization: Series product wear.,4372,UNCLASSIFIED
71d26dba-9193-4dcb-8ba4-f965b0bc2921,2025-12-16 08:32:39.560622,kelsey.steele@gmail.com,burton@agency.gov,125.141.35.232,FOUO: Man interview.,998,UNCLASSIFIED
b6be9d7a-eb52-4d8a-84fe-fbf9a261cb42,2025-12-29 17:19:26.675948,amanda.thomas@navy.mil,jenkins@agency.gov,38.14.83.249,FOUO: Myself not family.,3542,UNCLASSIFIED
cf2e5cc3-bebb-4cc6-b073-82360483e637,2025-12-19 02:24:04.776041,carlos.farmer@army.mil,davis@agency.gov,88.17.41.185,FOUO: Director economy without.,2091,UNCLASSIFIED
3898c72e-6474-4381-b125-9e9b6c75aaef,2026-01-02 03:23:44.838528,christina.peters@gmail.com,sharp@agency.gov,189.236.101.167,DoD Policy Update: Building however offer firm.,4061,UNCLASSIFIED
24ea3cfa-5ba7-4cc2-a31d-e1821a2bc933,2025-12-22 00:34:19.308882,denise.dawson@army.mil,reyes@agency.gov,159.189.129.149,Travel Authorization: Source local morning prove.,1554,UNCLASSIFIED
7581179a-4255-46e8-a9b4-d603a629ba5b,2026-01-02 18:44:53.530715,elizabeth.smith@mail.mil,aguilar@agency.gov,149.185.184.94,ACTION REQUIRED: RESET PASSWORD NOW,4177,UNKNOWN
7882a9e0-0a8a-49a0-86c7-ed0a5e2c7cff,2026-01-05 12:38:41.403983,james.norris@gmail.com,torres@agency.gov,52.40.68.232,ACTION REQUIRED: URGENT WIRE TRANSFER,1369,UNKNOWN
fcbd7477-e107-4104-981d-6e0c2d211fb8,2025-12-18 22:36:07.686802,krista.gonzalez@mail.mil,baker@agency.gov,19.24.133.141,FOUO: Go wear.,2717,UNCLASSIFIED
5837e31c-787a-4b90-8183-776d74715059,2026-01-02 02:58:35.605957,jonathan.villanueva@gmail.com,martinez@agency.gov,13.168.68.16,FOUO: Run resource.,1355,UNCLASSIFIED
3c5a920c-ca2b-40fc-b1a4-550800184e91,2025-12-19 22:42:10.210295,peggy.maxwell@gmail.com,williams@agency.gov,110.76.87.178,Timesheet: World enjoy be.,696,UNCLASSIFIED
f854729a-d428-4a11-ae95-16141e30f807,2025-12-29 10:16:35.062699,tyler.moore@yahoo.com,marks@agency.gov,206.54.244.133,CONFIDENTIAL: Movement list hundred.,1002,UNCLASSIFIED
62e32639-47d2-4783-9260-e71cbe52e5f2,2025-12-29 03:05:27.515456,scott.krueger@gmail.com,mccullough@agency.gov,4.236.195.25,Timesheet: Job big.,4197,UNCLASSIFIED
0e33afb6-18f5-4e16-8302-7e9c43e5a52f,2025-12-10 14:12:08.843080,samuel.logan@navy.mil,harmon@agency.gov,35.25.86.57,Travel Authorization: Attack agency.,219,UNCLASSIFIED
72dcb8ad-b0eb-4d85-b1a7-677c4061a5dd,2025-12-08 23:09:00.496997,jessica.dickerson@army.mil,boyd@agency.gov,215.227.68.198,Travel Authorization: Art stock they.,4062,UNCLASSIFIED
c4d6e4e1-7ea7-4b5b-bb2e-f010186d1f59,2025-12-31 09:45:30.874325,robert.price@navy.mil,henry@agency.gov,5.61.121.207,CONFIDENTIAL: Relationship agent business.,702,UNCLASSIFIED
33adf0d9-6913-4514-93c0-2b5751e50db4,2025-12-24 12:28:36.680840,daniel.shaw@gmail.com,martin@agency.gov,18.138.115.7,DoD Policy Update: Speak office.,4920,UNCLASSIFIED
14c9bc8e-16ec-4f3f-bf57-5d26a592ede7,2026-01-02 09:31:23.378747,dawn.banks@mail.mil,parker@agency.gov,54.169.143.161,Timesheet: Material prepare.,746,UNCLASSIFIED
15b5ecce-9104-4af6-b009-298ccdbc786b,2025-12-23 15:16:52.463573,molly.smith@yahoo.com,davis@agency.gov,133.11.38.176,Travel Authorization: Scene tell.,750,UNCLASSIFIED
671a67cf-5311-4485-8e5b-3513b6d3a488,2026-01-05 23:52:38.210228,krystal.johnson@mail.mil,elliott@agency.gov,201.79.5.171,Timesheet: Room would mission.,1864,UNCLASSIFIED
795132f4-7f57-487f-964c-16f94fad8642,2025-12-31 09:30:50.696640,william.martin@mail.mil,coleman@agency.gov,93.182.231.134,DoD Policy Update: Number would.,115,UNCLASSIFIED
eabb153f-dce3-4159-baa3-a26008fb008b,2025-12-11 08:23:42.254712,gary.andrews@gmail.com,mathews@agency.gov,44.162.60.24,DoD Policy Update: Whom reduce forget.,4004,UNCLASSIFIED
586ef78a-b3af-4571-a212-935e393d7e0f,2025-12-20 01:36:15.454351,andrew.king@army.mil,marsh@agency.gov,132.224.122.219,FOUO: Much town economy.,557,UNCLASSIFIED
e126bb5f-a498-4cde-9fbb-0a11bcd3b49b,2025-12-18 09:02:04.779550,joshua.glass@yahoo.com,giles@agency.gov,124.223.81.235,Travel Authorization: Live company cultural.,2222,UNCLASSIFIED
f49b2e0c-379c-4d68-9d9e-fe5143471270,2025-12-24 10:51:47.973649,andrea.zuniga@army.mil,cook@agency.gov,140.167.78.186,FOUO: Meeting always down here.,4793,UNCLASSIFIED
7c6860ea-e685-45c7-b10c-d899ee2347ba,2025-12-21 15:22:11.158139,jeffrey.hicks@army.mil,jackson@agency.gov,222.240.115.46,DoD Policy Update: Travel so.,1412,UNCLASSIFIED
a7e6efa9-31f2-468b-be50-d7a080977c13,2026-01-01 18:22:41.864011,mary.george@gmail.com,watson@agency.gov,96.30.166.130,Travel Authorization: Point eat.,628,UNCLASSIFIED
4f47ab5a-49f6-450c-a7ad-b152e73ee7e9,2025-12-20 19:38:02.281021,benjamin.larsen@gmail.com,crawford@agency.gov,116.119.227.128,DoD Policy Update: Piece opportunity personal.,3463,UNCLASSIFIED
94e335e2-10eb-4c73-8d3d-1c32d3ddbc42,2025-12-18 14:28:24.210478,karen.alexander@yahoo.com,gilmore@agency.gov,88.222.132.24,CONFIDENTIAL: Bed individual whose.,4381,UNCLASSIFIED
1284f0f2-a2a0-40ca-bc2e-92a924b53960,2025-12-30 02:03:15.378299,sandra.clark@navy.mil,anderson@agency.gov,175.101.149.41,CONFIDENTIAL: Message rich.,1528,UNCLASSIFIED
3eac0494-1d27-479c-a08f-d18bc486f600,2025-12-14 20:12:38.402210,laura.holt@gmail.com,moore@agency.gov,203.110.56.65,FOUO: Special she.,3205,UNCLASSIFIED
ec299a22-d991-44b1-9a3f-d4070938f622,2025-12-18 17:16:46.188964,paul.smith@navy.mil,jackson@agency.gov,196.208.177.28,DoD Policy Update: Mission foreign.,543,UNCLASSIFIED
8a08190a-3ffc-443f-9df2-5558f4dd8d62,2025-12-25 00:12:52.623700,donald.franklin@yahoo.com,raymond@agency.gov,36.110.251.242,Timesheet: Bag not list.,2353,UNCLASSIFIED
a1a28842-9f76-4990-96ad-acf060820548,2025-12-24 22:00:21.199097,joanna.hale@gmail.com,sanders@agency.gov,31.219.108.89,Timesheet: Water.,1591,UNCLASSIFIED
e45e7def-4799-4e67-a4c6-9178a1f101e0,2025-12-28 02:41:03.880919,raven.adams@mail.mil,richards@agency.gov,49.119.77.186,Timesheet: Development push speak.,3130,UNCLASSIFIED
374aa496-c04d-4365-96a4-6b5cad10afc7,2025-12-16 07:25:42.199795,jessica.walker@yahoo.com,hernandez@agency.gov,221.140.186.213,FOUO: Tell agency actually.,1149,UNCLASSIFIED
860fe3e9-bd73-4fd7-8293-d2d4c838192f,2025-12-26 08:29:55.829467,diana.larsen@yahoo.com,warner@agency.gov,112.69.108.86,CONFIDENTIAL: Low serve.,4901,UNCLASSIFIED
b0327d81-9b0f-4039-8bf2-66f1a900ee79,2025-12-29 08:36:49.980291,joseph.jackson@mail.mil,novak@agency.gov,217.203.72.173,Timesheet: Push audience lot.,4351,UNCLASSIFIED
afbd9694-feea-487b-be2c-70e81d32271a,2026-01-05 11:54:13.068854,valerie.medina@army.mil,williams@agency.gov,163.7.16.126,FOUO: Production store.,3316,UNCLASSIFIED
